acc,cluster_id
UniRef90_UPI0003737872,170
UniRef90_UPI000373CEBC,170
UniRef90_UPI000374A272,91
UniRef90_UPI000374D600,76
UniRef90_UPI000375D34F,75
UniRef90_UPI000375D5D6,26
UniRef90_UPI000375E2DD,68
UniRef90_UPI00037635C8,170
UniRef90_UPI0003766D22,128
UniRef90_UPI0003768525,26
UniRef90_UPI000376F62E,160
UniRef90_UPI00037753D6,128
UniRef90_UPI0003785A6A,33
UniRef90_UPI000378A7AD,290
UniRef90_UPI0003790132,21
UniRef90_UPI00037A1AFE,112
UniRef90_UPI00037A715A,75
UniRef90_UPI00037A7BC0,261
UniRef90_UPI00037A86AD,2
UniRef90_UPI00037AAC00,108
UniRef90_UPI00037AB59F,108
UniRef90_UPI00037B0577,170
UniRef90_UPI00037B7F8D,15
UniRef90_UPI00037BB538,112
UniRef90_UPI00037BC902,33
UniRef90_UPI00037C0CFF,87
UniRef90_UPI00037C1201,62
UniRef90_UPI00037C738B,182
UniRef90_UPI00037C9506,38
UniRef90_UPI00037CA980,170
UniRef90_UPI00037D2762,62
UniRef90_UPI00037DB2C9,15
UniRef90_UPI00037DD534,60
UniRef90_UPI00037DD80D,170
UniRef90_UPI00037DF71E,75
UniRef90_UPI00037EDDF8,170
UniRef90_UPI00037F470B,18
UniRef90_UPI00037F6ECC,38
UniRef90_UPI00038071CF,55
UniRef90_UPI00038109AE,76
UniRef90_UPI0003810C37,57
UniRef90_UPI0003820791,15
UniRef90_UPI0003827018,129
UniRef90_UPI00039B0D44,75
UniRef90_UPI00039BAF61,11
UniRef90_UPI0003A6EF39,227
UniRef90_UPI0003A7A681,208
UniRef90_UPI0003B31103,62
UniRef90_UPI0003B33404,62
UniRef90_UPI0003B34CB0,218
UniRef90_UPI0003B38E01,60
UniRef90_UPI0003B40353,76
UniRef90_UPI0003B408D3,170
UniRef90_UPI0003B41079,128
UniRef90_UPI0003B42AE3,170
UniRef90_UPI0003B43FDB,97
UniRef90_UPI0003B4553B,69
UniRef90_UPI0003B45D0F,170
UniRef90_UPI0003B492AC,170
UniRef90_UPI0003B4E95C,114
UniRef90_UPI0003B4F1AE,38
UniRef90_UPI0003B50671,170
UniRef90_UPI0003B55369,116
UniRef90_UPI0003B55894,43
UniRef90_UPI0003B558C6,178
UniRef90_UPI0003B5A5FD,102
UniRef90_UPI0003B5BB0A,33
UniRef90_UPI0003B634BC,170
UniRef90_UPI0003B64C3B,178
UniRef90_UPI0003B6C476,260
UniRef90_UPI0003B6D6AB,108
UniRef90_UPI0003B7A1D5,191
UniRef90_UPI0003C7ED61,170
UniRef90_UPI0003F52B19,139
UniRef90_UPI0003F5E37A,170
UniRef90_UPI0003F66927,121
UniRef90_UPI0003F674D0,27
UniRef90_UPI0003F6F8DC,33
UniRef90_UPI0003F7E08E,108
UniRef90_UPI0003FA0AD3,43
UniRef90_UPI0003FA29E5,26
UniRef90_UPI0003FA726B,178
UniRef90_UPI0003FA8648,62
UniRef90_UPI0003FAEE4F,121
UniRef90_UPI0003FB2BE0,170
UniRef90_UPI0003FB9B4A,75
UniRef90_UPI0003FB9E3E,26
UniRef90_UPI0003FBB5D9,62
UniRef90_UPI0003FC0287,38
UniRef90_UPI0003FC250C,108
UniRef90_UPI0003FD4711,170
UniRef90_UPI0003FDB6BA,133
UniRef90_UPI0003FDEDEE,46
UniRef90_UPI0003FE0007,302
UniRef90_UPI0003FEB63E,19
UniRef90_UPI0003FF0DAB,302
UniRef90_UPI000401826E,38
UniRef90_UPI000401B941,26
UniRef90_UPI0004023365,128
UniRef90_UPI0004024DC5,46
UniRef90_UPI000402859F,227
UniRef90_UPI000402A5F1,170
UniRef90_UPI000402A9F0,139
UniRef90_UPI00040376DA,140
UniRef90_UPI0004037B84,174
UniRef90_UPI0004038440,62
UniRef90_UPI000403AA55,170
UniRef90_UPI0004047F50,102
UniRef90_UPI000404A197,55
UniRef90_UPI0004051AEC,60
UniRef90_UPI00040565C5,132
UniRef90_UPI00040570E9,135
UniRef90_UPI000405C8D5,38
UniRef90_UPI000405CE4F,75
UniRef90_UPI000405E153,209
UniRef90_UPI0004074B7A,132
UniRef90_UPI000407F1C3,128
UniRef90_UPI000408EE0D,170
UniRef90_UPI00040971C5,26
UniRef90_UPI000409B051,121
UniRef90_UPI00040A0719,170
UniRef90_UPI00040A47B6,166
UniRef90_UPI00040A5942,26
UniRef90_UPI00040B98BB,278
UniRef90_UPI00040B9C0E,62
UniRef90_UPI00040BBA91,108
UniRef90_UPI00040C6791,108
UniRef90_UPI00040C8E8E,170
UniRef90_UPI00040C956C,22
UniRef90_UPI0004102796,103
UniRef90_UPI0004114617,128
UniRef90_UPI0004117877,121
UniRef90_UPI00041184A8,213
UniRef90_UPI00041196BC,206
UniRef90_UPI00041226A0,211
UniRef90_UPI0004124455,170
UniRef90_UPI0004129867,178
UniRef90_UPI0004135DD2,33
UniRef90_UPI00041489BB,26
UniRef90_UPI0004154D75,228
UniRef90_UPI00041589BF,62
UniRef90_UPI000416CD72,108
UniRef90_UPI000416FC4A,94
UniRef90_UPI0004181660,170
UniRef90_UPI0004186EB1,26
UniRef90_UPI0004188913,108
UniRef90_UPI000418D76A,77
UniRef90_UPI0004196B19,26
UniRef90_UPI000419DD4D,170
UniRef90_UPI00041A6325,38
UniRef90_UPI00041AA4DE,108
UniRef90_UPI00041B591C,62
UniRef90_UPI00041BE575,170
UniRef90_UPI00041C118D,33
UniRef90_UPI00041D30F7,108
UniRef90_UPI00041DB254,170
UniRef90_UPI00041DB6C9,170
UniRef90_UPI00041E495F,153
UniRef90_UPI00041EA7F4,62
UniRef90_UPI0004201A94,38
UniRef90_UPI00042090EB,121
UniRef90_UPI000420E631,14
UniRef90_UPI000420F570,302
UniRef90_UPI000421B20C,278
UniRef90_UPI0004223089,165
UniRef90_UPI0004227338,46
UniRef90_UPI000422E419,108
UniRef90_UPI000423590F,2
UniRef90_UPI000423604D,227
UniRef90_UPI000423A0E8,26
UniRef90_UPI000423C3DC,33
UniRef90_UPI00042400C4,76
UniRef90_UPI0004251761,171
UniRef90_UPI000425212F,178
UniRef90_UPI000425B801,46
UniRef90_UPI000425C05F,170
UniRef90_UPI000427080C,57
UniRef90_UPI000427671C,108
UniRef90_UPI0004279D2C,38
UniRef90_UPI000428628F,209
UniRef90_UPI000428ACF7,135
UniRef90_UPI00042A00E0,100
UniRef90_UPI00042A5A03,178
UniRef90_UPI00045E92DF,170
UniRef90_UPI00046345FF,89
UniRef90_UPI0004640F4D,7
UniRef90_UPI000464A284,170
UniRef90_UPI000464F14E,55
UniRef90_UPI0004652688,170
UniRef90_UPI0004658CDE,51
UniRef90_UPI0004659A4A,70
UniRef90_UPI0004664450,302
UniRef90_UPI0004669A4C,33
UniRef90_UPI000466E865,38
UniRef90_UPI000467471A,302
UniRef90_UPI000467878A,275
UniRef90_UPI000467E242,94
UniRef90_UPI0004681E2D,61
UniRef90_UPI00046906EE,290
UniRef90_UPI000469B501,278
UniRef90_UPI00046A6032,0
UniRef90_UPI00046A9A60,108
UniRef90_UPI00046CFD92,170
UniRef90_UPI00046F0FA6,108
UniRef90_UPI00046F790C,57
UniRef90_UPI00046F791C,264
UniRef90_UPI00046F8BDB,84
UniRef90_UPI00047058CB,27
UniRef90_UPI0004718D94,46
UniRef90_UPI000471F8A6,275
UniRef90_UPI0004721C1B,121
UniRef90_UPI00047445B0,170
UniRef90_UPI00047487BB,290
UniRef90_UPI0004758521,178
UniRef90_UPI0004768A9E,170
UniRef90_UPI000477CF2B,38
UniRef90_UPI000478541A,37
UniRef90_UPI000478D82C,140
UniRef90_UPI000478F765,38
UniRef90_UPI0004792607,49
UniRef90_UPI000479440F,49
UniRef90_UPI0004794FAE,302
UniRef90_UPI00047963DB,206
UniRef90_UPI00047972BB,37
UniRef90_UPI000479800B,130
UniRef90_UPI000479DB03,55
UniRef90_UPI00047A19E0,108
UniRef90_UPI00047A9FB4,38
UniRef90_UPI00047AC596,57
UniRef90_UPI00047AD0F8,203
UniRef90_UPI00047AFA30,170
UniRef90_UPI00047B2032,42
UniRef90_UPI00047B904D,26
UniRef90_UPI00047BE8BD,178
UniRef90_UPI00047C5384,37
UniRef90_UPI00047C7378,170
UniRef90_UPI00047C95B2,252
UniRef90_UPI00047D2D79,26
UniRef90_UPI00047D54DB,302
UniRef90_UPI00047DA088,302
UniRef90_UPI00047DE4F3,26
UniRef90_UPI00047F4E4A,208
UniRef90_UPI00047F83B2,302
UniRef90_UPI00047F9FE9,62
UniRef90_UPI00047FA5A2,89
UniRef90_UPI00047FABD1,302
UniRef90_UPI00047FFBF5,213
UniRef90_UPI00048055AC,76
UniRef90_UPI0004806890,121
UniRef90_UPI000480A9B8,33
UniRef90_UPI000480AFF3,178
UniRef90_UPI000480B45C,226
UniRef90_UPI000480EC05,55
UniRef90_UPI000480F4AE,221
UniRef90_UPI0004818073,206
UniRef90_UPI00048245B7,302
UniRef90_UPI0004826D30,62
UniRef90_UPI000482C008,178
UniRef90_UPI0004831B86,2
UniRef90_UPI0004834EC7,170
UniRef90_UPI0004836719,84
UniRef90_UPI0004838B60,108
UniRef90_UPI0004839296,178
UniRef90_UPI000483F0D9,108
UniRef90_UPI000483F7E7,62
UniRef90_UPI000484624B,43
UniRef90_UPI00048485F0,128
UniRef90_UPI0004852740,84
UniRef90_UPI0004852D95,221
UniRef90_UPI000485354F,84
UniRef90_UPI000485F646,70
UniRef90_UPI0004860084,38
UniRef90_UPI0004863925,178
UniRef90_UPI00048689DC,94
UniRef90_UPI000486DE3F,84
UniRef90_UPI000486E877,302
UniRef90_UPI000487BF79,133
UniRef90_UPI000487C68D,33
UniRef90_UPI000487E155,37
UniRef90_UPI0004881109,84
UniRef90_UPI0004885DAD,84
UniRef90_UPI000488608E,302
UniRef90_UPI0004887650,70
UniRef90_UPI00048951C3,55
UniRef90_UPI000489C888,25
UniRef90_UPI000489FBE8,139
UniRef90_UPI00048A20DB,302
UniRef90_UPI00048A659C,264
UniRef90_UPI00048AC36D,133
UniRef90_UPI00048AD0A5,170
UniRef90_UPI00048BDFDF,170
UniRef90_UPI00048BFD61,290
UniRef90_UPI00048C19CC,121
UniRef90_UPI00048C1F80,170
UniRef90_UPI00048C54E0,27
UniRef90_UPI00048D43AD,139
UniRef90_UPI00048D52DD,227
UniRef90_UPI00048D5459,62
UniRef90_UPI00048D5A58,103
UniRef90_UPI00048E23E5,302
UniRef90_UPI00048E89F2,62
UniRef90_UPI00048EC74D,26
UniRef90_UPI00048F316D,302
UniRef90_UPI00048FD67E,302
UniRef90_UPI00048FF8B9,37
UniRef90_UPI0004914F25,170
UniRef90_UPI000491C0F3,228
UniRef90_UPI0004920EB6,121
UniRef90_UPI0004926D58,128
UniRef90_UPI0004931DB0,26
UniRef90_UPI0004934AEA,170
UniRef90_UPI0004936462,108
UniRef90_UPI000495B476,178
UniRef90_UPI000496FD0A,59
UniRef90_UPI0004976C74,84
UniRef90_UPI0004977BEA,84
UniRef90_UPI0004A3EDF6,290
UniRef90_UPI0004A6DE5E,121
UniRef90_UPI0004A6F999,178
UniRef90_UPI0004A76D5E,178
UniRef90_UPI0004AAC19D,33
UniRef90_UPI0004AD8769,76
UniRef90_UPI0004AE21A1,170
UniRef90_UPI0004AF1787,68
UniRef90_UPI0004AF297B,83
UniRef90_UPI0004B16C2A,104
UniRef90_UPI0004B2DEF0,278
UniRef90_UPI0004B3705B,302
UniRef90_UPI0004B45DC0,75
UniRef90_UPI0004B70485,302
UniRef90_UPI0004B8C39E,33
UniRef90_UPI0004B8FCC9,78
UniRef90_UPI0004BA79C6,290
UniRef90_UPI0004BE358B,227
UniRef90_UPI0004C04248,38
UniRef90_UPI0004C0B13F,38
UniRef90_UPI0004C324D7,170
UniRef90_UPI0004C40EA1,170
UniRef90_UPI0004C56581,38
UniRef90_UPI0004CBBD01,170
UniRef90_UPI0004CF5671,77
UniRef90_UPI0004DB5D29,33
UniRef90_UPI0004DED4E4,26
UniRef90_UPI0004DEDE21,26
UniRef90_UPI0004DEE185,62
UniRef90_UPI0004DEE8A5,27
UniRef90_UPI0004E0CD44,118
UniRef90_UPI0004E0D7ED,130
UniRef90_UPI0004E1099F,75
UniRef90_UPI0004E15422,121
UniRef90_UPI0004E1ADB6,75
UniRef90_UPI0004E20EA0,38
UniRef90_UPI0004E21056,128
UniRef90_UPI0004E24BC0,302
UniRef90_UPI0004E25FBC,38
UniRef90_UPI0005093FC6,302
UniRef90_UPI000509CEBD,62
UniRef90_UPI000519FF5B,27
UniRef90_UPI00051B24AD,29
UniRef90_UPI00051B7071,84
UniRef90_UPI00051B7BED,25
UniRef90_UPI00051C504A,50
UniRef90_UPI00052452B5,170
UniRef90_UPI0005267380,139
UniRef90_UPI0005269CEF,170
UniRef90_UPI000526A422,38
UniRef90_UPI000539C72A,38
UniRef90_UPI00053A4873,108
UniRef90_UPI00053D9A44,76
UniRef90_UPI0005435C7D,182
UniRef90_UPI00054B0270,38
UniRef90_UPI00054D239D,103
UniRef90_UPI00054D3A23,128
UniRef90_UPI00054DEC07,135
UniRef90_UPI00054DF9B3,38
UniRef90_UPI00054E1F05,27
UniRef90_UPI00054E2CF5,55
UniRef90_UPI00054E7CAC,24
UniRef90_UPI00054E9AB7,290
UniRef90_UPI00054EE652,302
UniRef90_UPI0005501BA5,108
UniRef90_UPI000550886A,26
UniRef90_UPI000550DEC7,112
UniRef90_UPI000551ECE8,75
UniRef90_UPI000552B677,38
UniRef90_UPI0005562534,302
UniRef90_UPI0005583278,43
UniRef90_UPI000558446F,287
UniRef90_UPI000558DDC8,154
UniRef90_UPI0005591BB2,302
UniRef90_UPI0005598147,121
UniRef90_UPI0005599A37,59
UniRef90_UPI000559C806,178
UniRef90_UPI00055BA947,38
UniRef90_UPI00055BE8DB,284
UniRef90_UPI00055C3293,84
UniRef90_UPI00055E8F61,84
UniRef90_UPI000563418A,75
UniRef90_UPI0005643879,46
UniRef90_UPI0005651499,15
UniRef90_UPI00056723FA,84
UniRef90_UPI0005682324,170
UniRef90_UPI0005683141,26
UniRef90_UPI00056A2C97,26
UniRef90_UPI00056A8AFB,170
UniRef90_UPI00056C9C33,73
UniRef90_UPI00056CC628,184
UniRef90_UPI00056D7060,15
UniRef90_UPI00056E17EE,37
UniRef90_UPI00056E1F1B,62
UniRef90_UPI00056E7C52,114
UniRef90_UPI00056EF992,209
UniRef90_UPI00056FCF3C,15
UniRef90_UPI000570918F,75
UniRef90_UPI000571E1A5,61
UniRef90_UPI0005791EB3,127
UniRef90_UPI00057952C0,75
UniRef90_UPI00057AD1C2,94
UniRef90_UPI00057EE152,61
UniRef90_UPI00058B2894,112
UniRef90_UPI00058D2730,170
UniRef90_UPI00058E4804,33
UniRef90_UPI00058EE3FB,116
UniRef90_UPI00058FF87D,33
UniRef90_UPI00059009FA,170
UniRef90_UPI000590799A,86
UniRef90_UPI000597C8AC,184
UniRef90_UPI00059A7B49,221
UniRef90_UPI00059A8754,108
UniRef90_UPI00059A8A2C,55
UniRef90_UPI00059A8DDA,70
UniRef90_UPI0005A5DBA7,75
UniRef90_UPI0005A8FDFB,94
UniRef90_UPI0005A93999,138
UniRef90_UPI0005B2A3E6,302
UniRef90_UPI0005B6B7F1,72
UniRef90_UPI0005BDEB8B,33
UniRef90_UPI0005BE2C03,38
UniRef90_UPI0005C1A2B1,178
UniRef90_UPI0005C4362E,133
UniRef90_UPI0005C4C519,72
UniRef90_UPI0005C5164B,11
UniRef90_UPI0005C73172,26
UniRef90_UPI0005C7E8A4,178
UniRef90_UPI0005C91D88,55
UniRef90_UPI0005C9B7D1,38
UniRef90_UPI0005CA0F0E,222
UniRef90_UPI0005CC1FEF,108
UniRef90_UPI0005CD05FE,108
UniRef90_UPI0005D13E95,116
UniRef90_UPI0005D22BBA,206
UniRef90_UPI0005D237C0,302
UniRef90_UPI0005D266A7,50
UniRef90_UPI0005E7A1C2,178
UniRef90_UPI0005ED7A62,75
UniRef90_UPI0005F5777A,279
UniRef90_UPI0005F7D08D,112
UniRef90_UPI000623F0AC,170
UniRef90_UPI00062902EF,46
UniRef90_UPI000629614F,228
UniRef90_UPI000629723C,46
UniRef90_UPI0006299360,46
UniRef90_UPI00063CE7EF,219
UniRef90_UPI0006462BAC,38
UniRef90_UPI000647AB9F,170
UniRef90_UPI000647C55A,170
UniRef90_UPI0006481DFD,108
UniRef90_UPI000648C696,40
UniRef90_UPI00064B94D3,37
UniRef90_UPI000650C5F7,33
UniRef90_UPI000652BB6E,155
UniRef90_UPI00065E9319,108
UniRef90_UPI00065F9DB0,128
UniRef90_UPI00066B3988,170
UniRef90_UPI00066C9307,170
UniRef90_UPI000674AE3F,170
UniRef90_UPI0006768202,104
UniRef90_UPI0006776430,50
UniRef90_UPI0006778E19,135
UniRef90_UPI000678E37A,12
UniRef90_UPI000679DA79,19
UniRef90_UPI000679E0B4,19
UniRef90_UPI00067E338D,59
UniRef90_UPI00067E6A36,221
UniRef90_UPI00067E7837,70
UniRef90_UPI00067E969A,221
UniRef90_UPI00067EA7C2,221
UniRef90_UPI00067ECA95,70
UniRef90_UPI00067ED0EF,70
UniRef90_UPI00067F03E1,70
UniRef90_UPI00067F0505,70
UniRef90_UPI00067F085E,55
UniRef90_UPI00067F2E21,70
UniRef90_UPI00067F3AA6,7
UniRef90_UPI00067F4F8F,221
UniRef90_UPI00067F6DC6,221
UniRef90_UPI000682E6D8,94
UniRef90_UPI0006842D1F,178
UniRef90_UPI0006855D61,237
UniRef90_UPI000686017E,221
UniRef90_UPI000686F24E,170
UniRef90_UPI00068799A6,37
UniRef90_UPI00068C0CAA,42
UniRef90_UPI00068C3C52,60
UniRef90_UPI00068C3F87,170
UniRef90_UPI00068D299B,229
UniRef90_UPI00068DC7C3,95
UniRef90_UPI00068FB739,63
UniRef90_UPI0006905F50,102
UniRef90_UPI000691CE20,42
UniRef90_UPI0006946A87,127
UniRef90_UPI000695C5E9,76
UniRef90_UPI0006977706,25
UniRef90_UPI00069AEE72,38
UniRef90_UPI00069E4191,227
UniRef90_UPI00069E8D8B,113
UniRef90_UPI00069EF87C,227
UniRef90_UPI0006A97ADC,63
UniRef90_UPI0006A9A5F8,209
UniRef90_UPI0006B3FAB0,302
UniRef90_UPI0006B4F2A1,153
UniRef90_UPI0006B5D5E5,302
UniRef90_UPI0006B5E724,43
UniRef90_UPI0006B8F1B9,155
UniRef90_UPI0006BB5750,302
UniRef90_UPI0006BBA9B1,26
UniRef90_UPI0006C9352D,131
UniRef90_UPI0006CF655E,43
UniRef90_UPI0006CFC346,121
UniRef90_UPI0006D08909,178
UniRef90_UPI0006D0F0E6,108
UniRef90_UPI0006D10A8C,170
UniRef90_UPI0006D1EC1E,94
UniRef90_UPI0006D530AD,108
UniRef90_UPI0006D57904,38
UniRef90_UPI0006D7B0F6,302
UniRef90_UPI0006D7CF58,27
UniRef90_UPI0006D7EE7E,149
UniRef90_UPI0006D85E98,302
UniRef90_UPI0006E12721,38
UniRef90_UPI0006E2FEEB,302
UniRef90_UPI0006E3BD0C,170
UniRef90_UPI0006E4403C,38
UniRef90_UPI000708F5D8,137
UniRef90_UPI000709CCAF,141
UniRef90_UPI00071638A1,252
UniRef90_UPI0007167C0C,228
UniRef90_UPI00071870A1,33
UniRef90_UPI00071B9C40,49
UniRef90_UPI00071BF832,37
UniRef90_UPI0007317505,302
UniRef90_UPI0007320798,178
UniRef90_UPI000739852F,15
UniRef90_UPI00073D4CC4,290
UniRef90_UPI00073E81B1,37
UniRef90_UPI00073EB7E0,38
UniRef90_UPI00073EE3D9,170
UniRef90_UPI000744F456,66
UniRef90_UPI000769CEDA,117
UniRef90_UPI00076A2BB0,219
UniRef90_UPI00076B2331,182
UniRef90_UPI000778E914,33
UniRef90_UPI000779C5C7,27
UniRef90_UPI00077BF9FD,62
UniRef90_UPI000780D417,170
UniRef90_UPI0007810F21,170
UniRef90_UPI0007814CEB,170
UniRef90_UPI00078178C8,170
UniRef90_UPI0007817AFE,170
UniRef90_UPI0007818EF5,170
UniRef90_UPI0007819F5E,170
UniRef90_UPI000781E86A,166
UniRef90_UPI000782EC6A,261
UniRef90_UPI000782FE54,46
UniRef90_UPI0007833F65,73
UniRef90_UPI000783942D,170
UniRef90_UPI0007839B11,61
UniRef90_UPI000783C1D2,229
UniRef90_UPI000784621A,108
UniRef90_UPI000784EEBC,133
UniRef90_UPI00078545A6,97
UniRef90_UPI000785B58F,170
UniRef90_UPI0007866779,108
UniRef90_UPI0007888978,60
UniRef90_UPI000788D832,27
UniRef90_UPI0007995EEC,17
UniRef90_UPI0007FB2656,151
UniRef90_UPI0008126CF7,113
UniRef90_UPI00082426E2,170
UniRef90_UPI000824BD6C,108
UniRef90_UPI0008253F2C,170
UniRef90_UPI000825D3A4,108
UniRef90_UPI0008267238,140
UniRef90_UPI000826C7D6,229
UniRef90_UPI000826CC80,102
UniRef90_UPI0008271581,170
UniRef90_UPI000829538D,170
UniRef90_UPI00082997BC,75
UniRef90_UPI000829A193,170
UniRef90_UPI000829FA60,178
UniRef90_UPI00082A2C0D,170
UniRef90_UPI00082A77B0,302
UniRef90_UPI00082A867E,170
UniRef90_UPI00082B2021,170
UniRef90_UPI00082BBB85,302
UniRef90_UPI00082BDC71,170
UniRef90_UPI00082BE7AC,170
UniRef90_UPI00082C991C,105
UniRef90_UPI00082CC48C,75
UniRef90_UPI00082D122B,208
UniRef90_UPI00082D4035,76
UniRef90_UPI00082D7C72,57
UniRef90_UPI00082D9296,61
UniRef90_UPI00082DA2C8,170
UniRef90_UPI00082DFA81,170
UniRef90_UPI00082E5BEA,170
UniRef90_UPI00082EEC05,289
UniRef90_UPI00082F32EE,170
UniRef90_UPI00082F5657,170
UniRef90_UPI00082FD1B5,128
UniRef90_UPI00082FE6BF,170
UniRef90_UPI0008305C1F,290
UniRef90_UPI0008307FF3,170
UniRef90_UPI0008308840,170
UniRef90_UPI000830F093,178
UniRef90_UPI0008318337,170
UniRef90_UPI0008319FAD,170
UniRef90_UPI000831A22A,47
UniRef90_UPI000831AFD4,38
UniRef90_UPI00083215F4,13
UniRef90_UPI000833609A,208
UniRef90_UPI000833BAF4,229
UniRef90_UPI0008340F69,13
UniRef90_UPI0008342F66,2
UniRef90_UPI0008343EBF,170
UniRef90_UPI000834DC9F,128
UniRef90_UPI0008350466,211
UniRef90_UPI00083567A7,170
UniRef90_UPI000835D4C6,47
UniRef90_UPI000836B5ED,116
UniRef90_UPI00083775FD,31
UniRef90_UPI0008379AF2,38
UniRef90_UPI000837A54F,170
UniRef90_UPI000837B1BE,302
UniRef90_UPI0008382EA0,76
UniRef90_UPI000838CC33,219
UniRef90_UPI000838E0A7,27
UniRef90_UPI00083930FC,102
UniRef90_UPI0008396FB9,38
UniRef90_UPI00083A43CE,44
UniRef90_UPI00083A574B,100
UniRef90_UPI00083B89A3,33
UniRef90_UPI00083B9A9D,33
UniRef90_UPI00083D16D7,176
UniRef90_UPI00083FE328,170
UniRef90_UPI000849EFA2,178
UniRef90_UPI0008539EB4,38
UniRef90_UPI000853B7AB,33
UniRef90_UPI0008548292,97
UniRef90_UPI00085AA503,170
UniRef90_UPI00086368F2,302
UniRef90_UPI0008637025,55
UniRef90_UPI00086B9704,228
UniRef90_UPI00087282D4,108
UniRef90_UPI000883F9C4,75
UniRef90_UPI000884647C,27
UniRef90_UPI0008A8696E,17
UniRef90_UPI0008AF2704,108
UniRef90_UPI0008D7AED3,45
UniRef90_UPI0008D903B1,108
UniRef90_UPI0008D9077C,62
UniRef90_UPI0008D98A17,302
UniRef90_UPI0008D9A90C,83
UniRef90_UPI0008EC747F,40
UniRef90_UPI0008F82773,55
UniRef90_UPI0008F8383C,116
UniRef90_UPI0008F87029,108
UniRef90_UPI0008F8B8B8,116
UniRef90_UPI0008F8D00C,108
UniRef90_UPI0008F9D116,15
UniRef90_UPI0008FE1D39,241
UniRef90_UPI00092FF903,74
UniRef90_UPI0009301C0D,153
UniRef90_UPI0009309604,153
UniRef90_UPI000930F6C5,178
UniRef90_UPI0009312783,153
UniRef90_UPI0009315218,302
UniRef90_UPI00093194AD,76
UniRef90_UPI000932D6F4,15
UniRef90_UPI00093BBF46,208
UniRef90_UPI00093E1431,27
UniRef90_UPI00093F0346,111
UniRef90_UPI0009461E76,13
UniRef90_UPI0009490473,290
UniRef90_UPI0009498435,111
UniRef90_UPI00094B891F,46
UniRef90_UPI00094B92D9,46
UniRef90_UPI00094BACF5,46
UniRef90_UPI00094BB17E,22
UniRef90_UPI00094D6991,62
UniRef90_UPI00094DC19D,178
UniRef90_UPI00094EA292,302
UniRef90_UPI00094ED155,128
UniRef90_UPI00094F6B1E,57
UniRef90_UPI00094FB7EC,94
UniRef90_UPI0009502ABB,57
UniRef90_UPI0009519320,219
UniRef90_UPI00096A263E,36
UniRef90_UPI00096A6D84,55
UniRef90_UPI00096AC47C,108
UniRef90_UPI00096AD7BC,302
UniRef90_UPI00096B8E91,75
UniRef90_UPI0009703F10,170
UniRef90_UPI0009704A11,219
UniRef90_UPI0009713A21,264
UniRef90_UPI0009756141,133
UniRef90_UPI00097688F3,50
UniRef90_UPI0009770271,234
UniRef90_UPI000977A345,55
UniRef90_UPI00097853D3,50
UniRef90_UPI00097A5C56,108
UniRef90_UPI00097BBEC2,139
UniRef90_UPI00097BCC09,227
UniRef90_UPI00097F70A2,74
UniRef90_UPI0009853187,302
UniRef90_UPI000986AA97,37
UniRef90_UPI00098752D3,38
UniRef90_UPI0009879FF1,108
UniRef90_UPI000987A8D6,302
UniRef90_UPI00098EDEB7,170
UniRef90_UPI00098F14BE,162
UniRef90_UPI000994945A,108
UniRef90_UPI000997CAE5,108
UniRef90_UPI0009A1DE78,81
UniRef90_UPI0009A20042,59
UniRef90_UPI0009A24D55,227
UniRef90_UPI0009A377E7,222
UniRef90_UPI0009A3EA57,222
UniRef90_UPI0009A6207A,37
UniRef90_UPI0009A7CAA9,61
UniRef90_UPI0009A9A0AA,178
UniRef90_UPI0009AC32D4,242
UniRef90_UPI0009AE19D5,26
UniRef90_UPI0009AEF4CB,242
UniRef90_UPI0009B0BB61,87
UniRef90_UPI0009B0E84F,26
UniRef90_UPI0009B1795F,26
UniRef90_UPI0009B2B445,227
UniRef90_UPI0009B2C78F,178
UniRef90_UPI0009B4D3F3,59
UniRef90_UPI0009B4D55C,241
UniRef90_UPI0009B86C12,113
UniRef90_UPI0009B99288,36
UniRef90_UPI0009BA4DD4,302
UniRef90_UPI0009BAB670,52
UniRef90_UPI0009BABA12,116
UniRef90_UPI0009BAEF96,128
UniRef90_UPI0009BBAEF6,242
UniRef90_UPI0009BDF58D,113
UniRef90_UPI0009BEC3AE,176
UniRef90_UPI0009C0097E,59
UniRef90_UPI0009C19D4D,26
UniRef90_UPI0009D768AD,24
UniRef90_UPI0009D796F1,70
UniRef90_UPI0009DA038E,229
UniRef90_UPI0009DA8E67,160
UniRef90_UPI0009DB5335,45
UniRef90_UPI0009DB8FE1,49
UniRef90_UPI0009DBCF67,302
UniRef90_UPI0009DBCFA7,49
UniRef90_UPI0009DBDDB9,57
UniRef90_UPI0009DBF1C3,170
UniRef90_UPI0009DBF55E,170
UniRef90_UPI0009DC3F4D,27
UniRef90_UPI0009DD3985,302
UniRef90_UPI0009DD9256,302
UniRef90_UPI0009DDD4F8,36
UniRef90_UPI0009DDD6DE,170
UniRef90_UPI0009DE0242,38
UniRef90_UPI0009DE3E01,38
UniRef90_UPI0009DE4AE2,47
UniRef90_UPI0009DE4EAF,155
UniRef90_UPI0009DE87F9,170
UniRef90_UPI0009DEEDE6,302
UniRef90_UPI0009DEF1F5,252
UniRef90_UPI0009DF0B67,302
UniRef90_UPI0009DF2668,302
UniRef90_UPI0009DF4109,206
UniRef90_UPI0009DF6997,250
